Iterations	Score	Mean Score	Max Snake Lengths	Nb Turns
228	135	10	4	17
229	-6	10	3	7
230	0	9	3	1
231	0	9	3	1
232	0	9	3	1
233	-1	9	3	2
234	-1	9	3	2
235	-11	9	3	12
236	-10	9	3	11
237	-16	9	3	17
238	0	9	3	1
239	-4	9	3	5
240	-15	9	3	16
241	0	9	3	1
242	-10	9	3	11
243	-13	9	3	14
244	-8	9	3	9
245	-8	8	3	9
246	-2	8	3	3
247	-3	8	3	4
248	-9	8	3	10
249	0	8	3	1
250	-5	8	3	6
251	-11	8	3	12
252	-2	8	3	3
253	-20	8	3	21
254	-13	8	3	14
255	141	8	4	11
256	0	8	3	1
257	-2	8	3	3
258	0	8	3	1
259	-7	8	3	8
260	-8	8	3	9
261	43	8	2	91
262	-9	8	3	10
263	0	8	3	1
264	-5	8	3	6
265	-13	8	3	14
266	-2	8	3	3
267	-7	8	3	8
268	-4	8	3	5
269	-7	8	3	8
270	-14	8	3	15
271	-1	8	3	2
272	-11	8	3	12
273	-10	8	3	11
274	-8	8	3	9
275	-16	7	3	17
276	-4	7	3	5
277	-6	7	3	7
278	0	7	3	1
279	-3	7	3	4
280	286	8	5	17
281	-4	8	3	5
282	142	9	4	10
283	0	9	3	1
284	-4	9	3	5
285	-10	9	3	11
286	0	9	3	1
287	-8	8	3	9
288	-11	8	3	12
289	-8	8	3	9
290	-13	8	3	14
291	137	9	4	15
292	-11	9	3	12
293	0	9	3	1
294	-11	9	3	12
295	-8	8	3	9
296	140	9	4	12
297	-14	9	3	15
298	-10	9	3	11
299	0	9	3	1
300	140	9	4	12
301	-6	9	3	7
302	145	10	4	7
303	0	10	3	1
304	-2	10	3	3
305	0	9	3	1
306	-17	9	3	18
307	-9	9	3	10
308	-20	9	3	21
309	113	10	3	30
310	140	10	4	12
311	-2	10	3	3
312	-10	10	3	11
313	0	10	3	1
314	0	10	3	1
315	132	10	3	11
316	-7	10	3	8
317	-15	10	3	16
318	0	10	3	1
319	0	10	3	1
320	-10	10	3	11
321	-16	10	3	17
322	0	10	3	1
323	-1	10	3	2
324	0	10	3	1
325	296	11	5	7
326	-3	11	3	4
327	-11	11	3	12
328	-3	10	3	4
329	-6	10	3	7
330	-4	10	3	5
331	-3	10	3	4
332	0	10	3	1
333	141	11	4	11
334	0	11	3	1
335	-14	11	3	15
336	-5	11	3	6
337	128	11	4	24
338	-19	11	3	20
339	142	11	4	10
340	-8	11	3	9
341	-2	11	3	3
342	-17	11	3	18
343	-11	11	3	12
344	-14	11	3	15
345	140	11	4	12
346	-8	11	3	9
347	0	11	3	1
348	0	11	3	1
349	140	11	4	12
350	-41	11	2	33
351	125	12	4	27
352	-5	12	3	6
353	-4	12	3	5
354	429	13	5	16
355	-6	13	3	7
356	0	13	3	1
357	-7	13	3	8
358	-3	13	3	4
359	-1	13	3	2
360	-17	12	3	18
361	135	13	4	17
362	-10	13	3	11
363	0	13	3	1
364	-16	13	3	17
365	-47	12	3	48
366	-78	12	3	79
367	-30	12	3	31
368	-22	12	3	23
369	-13	12	3	14
370	-61	12	3	62
371	-15	12	3	16
372	-7	12	3	8
373	-11	12	3	12
374	113	12	4	39
375	0	12	3	1
376	-2	12	3	3
377	-5	12	3	6
378	-5	12	3	6
379	0	12	3	1
380	-4	12	3	5
381	-77	11	3	78
382	-16	11	3	17
383	-27	11	3	28
384	0	11	3	1
385	-24	11	3	25
386	-30	11	3	31
387	-113	11	3	114
388	-45	10	3	46
389	-5	10	3	6
390	-12	10	3	13
391	-3	10	3	4
392	-30	10	3	31
393	-135	10	3	136
394	141	10	4	11
395	-4	10	3	5
396	0	10	3	1
397	-1	10	3	2
398	-148	10	3	149
399	102	10	4	50
400	-5	10	3	6
401	137	10	4	15
402	118	10	3	25
403	-18	10	3	19
404	-9	10	3	10
405	-16	10	3	17
406	-24	10	3	25
407	-26	10	3	27
408	116	10	4	36
409	0	10	3	1
410	130	11	4	22
411	-16	11	3	17
412	-34	10	3	35
413	-18	10	3	19
414	-1	10	3	2
415	109	11	4	43
416	281	11	4	13
417	0	11	3	1
418	-70	11	2	62
419	-8	11	3	9
420	223	11	5	80
421	-151	11	3	152
422	129	11	4	23
423	106	12	4	46
424	-1	12	3	2
425	-16	11	3	17
426	132	12	4	20
427	-40	12	3	41
428	266	12	5	37
429	-21	12	3	22
430	292	13	5	11
431	0	13	3	1
432	-40	13	3	41
433	-13	13	3	14
434	-55	12	3	56
435	-42	12	3	43
436	0	12	3	1
437	0	12	3	1
438	135	13	4	17
439	-25	12	3	26
440	-68	12	3	69
441	-10	12	3	11
442	137	12	4	15
443	-24	12	3	25
444	-20	12	3	21
445	-30	12	3	31
446	137	12	4	15
447	-21	12	2	13
448	0	12	3	1
449	-9	12	3	10
450	-79	12	3	80
451	-100	12	3	101
452	-11	12	3	12
453	139	12	4	13
454	-11	12	3	12
455	57	12	4	95
456	0	12	3	1
457	-37	12	3	38
458	71	12	4	81
459	241	13	5	62
460	-28	13	3	29
461	-25	12	3	26
462	113	13	4	39
463	-8	13	3	9
464	-134	12	1	117
465	-105	12	3	106
466	-157	12	3	158
467	291	12	5	12
468	-75	12	3	76
469	-10	12	3	11
470	145	12	4	7
471	-12	12	3	13
472	-70	12	3	71
473	-3	12	3	4
474	-19	12	3	20
475	-91	12	3	92
476	-102	12	3	103
477	-25	11	3	26
478	112	12	4	40
479	-25	12	3	26
480	-5	12	3	6
481	-98	11	2	90
482	-73	11	3	74
483	-56	11	3	57
484	-23	11	2	15
485	-6	11	3	7
486	-41	11	3	42
487	-96	11	3	97
488	-49	10	3	50
489	-1	10	3	2
490	148	11	4	4
491	-9	11	3	10
492	138	11	4	14
493	-7	11	3	8
494	-26	11	3	27
495	100	11	4	52
496	-14	11	3	15
497	-78	11	3	79
498	-3	11	4	155
499	110	11	4	42
500	-8	11	3	9
501	-30	11	3	31
502	0	11	3	1
503	78	11	4	74
504	100	11	4	52
505	101	11	4	51
506	142	12	4	10
507	-5	12	3	6
508	-87	11	3	88
509	-20	11	3	21
510	-14	11	3	15
511	-45	11	3	46
512	-154	11	3	155
513	-36	11	3	37
514	-2	11	3	3
515	-45	11	3	46
516	-8	11	3	9
517	-52	10	3	53
518	-6	10	3	7
519	-34	10	3	35
520	-12	10	3	13
521	-43	10	3	44
522	-58	10	3	59
523	278	11	5	25
524	114	11	4	38
525	-54	11	3	55
526	442	11	6	12
527	-78	11	3	79
528	-48	11	3	49
529	-1	11	3	2
530	-24	11	3	25
531	-58	11	3	59
532	-13	11	3	14
533	-15	11	3	16
534	-38	11	3	39
535	-31	11	3	32
536	-72	10	2	64
537	-17	10	3	18
538	-126	10	3	127
539	-86	10	4	238
540	105	10	4	47
541	-122	10	3	123
542	-17	10	3	18
543	-14	10	3	15
544	-12	10	3	13
545	-30	10	3	31
546	142	10	4	10
547	-65	10	3	66
548	-55	10	3	56
549	129	10	4	23
550	-32	10	3	33
551	-11	10	3	12
552	-32	10	3	33
553	276	10	5	27
554	104	10	4	48
555	0	10	3	1
556	28	10	4	124
557	-35	10	3	36
558	-30	10	3	31
559	-22	10	3	23
560	-37	10	3	38
561	115	10	4	37
562	126	10	4	26
563	230	11	5	73
564	-11	11	3	12
565	-4	11	3	5
566	-32	11	3	33
567	-6	11	3	7
568	142	11	4	10
569	-59	11	3	60
570	-95	11	2	87
571	0	11	3	1
572	-8	11	3	9
573	-4	11	3	5
574	129	11	4	23
575	-8	11	3	9
576	-14	11	3	15
577	-64	11	3	65
578	-16	10	3	17
579	-71	10	3	72
580	-198	10	3	199
581	-2	10	3	3
582	121	10	4	31
583	-4	10	3	5
584	95	10	4	57
585	56	10	4	96
586	-66	10	3	67
587	130	10	4	22
588	-4	10	3	5
589	-31	10	3	32
590	-147	10	3	148
591	136	10	4	16
592	-1	10	3	2
593	131	10	4	21
594	148	11	4	4
595	-9	11	3	10
596	-4	11	3	5
597	-1	11	3	2
598	110	11	4	42
599	139	11	4	13
600	-11	11	3	12
601	50	11	4	102
602	-64	11	3	65
603	-14	11	3	15
604	-131	11	3	132
605	96	11	4	56
606	-42	11	3	43
607	0	11	3	1
608	-16	11	3	17
609	-10	11	3	11
610	-126	10	3	127
611	-25	10	3	26
612	-44	10	3	45
613	-35	10	3	36
614	-59	10	3	60
615	-103	10	3	104
616	19	10	4	133
617	-46	10	2	38
618	-117	10	3	118
619	-4	10	3	5
620	-82	9	2	74
621	-19	9	3	20
622	257	10	5	46
623	-18	10	3	19
624	-105	9	3	106
625	49	10	4	103
626	-4	10	3	5
627	98	10	4	54
628	-5	10	3	6
629	-198	9	3	199
630	-53	9	3	54
631	-23	9	3	24
632	121	9	4	31
633	106	9	4	46
634	-56	9	4	208
635	94	10	4	58
636	-43	9	3	44
637	-30	9	3	31
638	124	10	4	28
639	-40	9	3	41
640	-3	9	3	4
641	-113	9	3	114
642	-40	9	3	41
643	141	9	4	11
644	140	10	4	12
645	221	10	5	82
646	-5	10	3	6
647	100	10	4	52
648	-115	10	3	116
649	221	10	5	82
650	-57	10	3	58
651	-15	10	3	16
652	-105	10	3	106
653	-8	10	3	9
654	-63	10	3	64
655	-26	10	2	18
656	-1	10	3	2
657	-24	10	3	25
658	-114	9	3	115
659	-52	9	3	53
660	-41	9	4	193
661	229	10	5	74
662	-2	10	3	3
663	-74	9	3	75
664	-9	9	3	10
665	-37	9	3	38
666	128	9	4	24
667	-74	9	3	75
668	-60	9	3	61
669	132	9	4	20
670	270	10	5	33
671	-35	10	3	36
672	-50	10	3	51
673	0	10	3	1
674	-37	10	3	38
675	-23	10	3	24
676	144	10	4	8
677	-79	10	3	80
678	-17	10	3	18
679	-47	9	3	48
680	25	9	4	127
681	0	9	3	1
682	-52	9	3	53
683	-21	9	3	22
684	-7	9	3	8
685	-29	9	3	30
686	57	9	3	86
687	-31	9	3	32
688	-63	9	3	64
689	-15	9	3	16
690	111	9	4	41
691	-14	9	3	15
692	-29	9	3	30
693	-31	9	3	32
694	-68	9	3	69
695	-7	9	3	8
696	107	9	4	45
697	-1	9	3	2
698	143	9	4	9
699	-48	9	3	49
700	-23	9	3	24
701	-13	9	3	14
702	-90	9	3	91
703	-95	9	3	96
704	-367	8	3	368
705	-28	8	3	29
706	116	8	4	36
707	145	9	4	7
708	-3	9	3	4
709	-8	9	3	9
710	-93	8	3	94
711	-29	8	3	30
712	-421	8	3	422
713	-173	8	3	174
714	-26	7	3	27
715	-84	7	3	85
716	-35	7	3	36
717	-30	7	3	31
718	-18	7	3	19
719	-1	7	3	2
720	-34	7	2	26
721	-23	7	3	24
722	-32	7	3	33
723	-7	7	3	8
724	-255	7	3	256
725	-1	7	3	2
726	-106	6	3	107
727	-32	6	3	33
728	-119	6	3	120
729	-52	6	3	53
730	-93	6	3	94
731	-15	6	3	16
732	103	6	4	49
733	-4	6	3	5
734	-228	6	3	229
735	-33	6	3	34
736	32	6	4	120
737	-32	6	3	33
738	-7	6	3	8
739	-123	6	4	275
740	148	6	4	4
741	-28	6	3	29
742	0	6	4	152
743	-80	6	3	81
744	-60	5	3	61
745	-43	5	3	44
746	-21	5	3	22
747	-58	5	2	50
748	-77	5	3	78
749	-36	5	3	37
750	-1	5	3	2
751	-24	5	3	25
752	-6	5	3	7
753	-17	5	3	18
754	-22	5	3	23
755	-110	5	3	111
756	-50	5	3	51
757	-114	5	3	115
758	-23	5	3	24
759	-46	4	3	47
760	123	5	4	29
761	-5	5	3	6
762	-70	5	3	71
763	-201	4	2	193
764	-52	4	3	53
765	242	5	5	61
766	-18	4	3	19
767	-1	4	3	2
768	-22	4	2	14
769	107	5	4	45
770	266	5	5	37
771	-142	5	3	143
772	-157	5	3	158
773	-295	4	3	296
774	284	4	5	19
775	-8	4	3	9
776	277	5	5	26
777	384	5	6	70
778	76	5	3	67
779	-31	5	3	32
780	130	5	4	22
781	139	6	4	13
782	-74	6	3	75
783	-10	6	3	11
784	54	6	4	98
785	97	6	4	55
786	-69	6	3	70
787	-39	6	3	40
788	-119	5	3	120
789	-32	5	3	33
790	-33	5	3	34
791	-94	5	3	95
792	274	6	5	29
793	-38	5	3	39
794	-137	5	4	289
795	-6	5	3	7
796	112	5	4	40
797	-173	5	3	174
798	8	5	4	144
799	124	5	4	28
800	-34	5	3	35
801	-136	5	3	137
802	-51	5	3	52
803	-4	5	3	5
804	-47	5	3	48
805	-8	5	3	9
806	-27	5	3	28
807	-98	5	3	99
808	-1	5	3	2
809	-37	5	3	38
810	123	5	4	29
811	-34	5	2	26
812	-63	5	3	64
813	104	5	4	48
814	86	5	4	66
815	-298	5	3	299
816	-82	4	3	83
817	106	5	4	46
818	-7	5	3	8
819	-2	5	3	3
820	-12	5	3	13
821	-87	4	3	88
822	134	5	4	18
823	-82	4	3	83
824	-100	4	3	101
825	0	4	3	1
826	-119	4	3	120
827	-128	4	3	129
828	-238	4	3	239
829	273	4	5	30
830	-300	4	3	301
831	249	4	5	54
832	19	4	4	133
833	-43	4	3	44
834	-34	4	4	186
835	-27	4	3	28
836	103	4	4	49
837	146	4	4	6
838	-365	4	3	366
839	-229	3	3	230
840	-82	3	3	83
841	39	3	4	113
842	133	4	4	19
843	-98	3	3	99
844	-199	3	3	200
845	-10	3	3	11
846	-73	3	3	74
847	137	3	4	15
848	-2	3	3	3
849	116	3	4	36
850	115	3	4	37
851	130	4	4	22
852	-44	4	3	45
853	144	4	4	8
854	60	4	4	92
855	-15	4	3	16
856	-191	4	3	192
857	-16	4	3	17
858	-229	3	3	230
859	-36	3	3	37
860	-16	3	3	17
861	45	3	4	107
862	160	3	5	143
863	-147	3	3	148
864	-72	3	3	73
865	-12	3	3	13
866	118	3	4	34
867	-28	3	4	180
868	132	3	4	20
869	77	3	4	75
870	169	4	5	134
871	1	4	4	151
872	-26	4	3	27
873	-53	4	3	54
874	29	4	4	123
875	144	4	4	8
876	-31	4	3	32
877	-6	4	3	7
878	-8	4	3	9
879	127	4	4	25
880	-271	4	3	272
881	-7	3	3	8
882	116	4	4	36
883	-30	4	3	31
884	-10	4	3	11
885	-26	4	3	27
886	-39	3	3	40
887	-31	3	3	32
888	382	4	6	72
889	-151	4	3	152
890	-75	4	3	76
891	26	4	4	126
892	144	4	4	8
893	-94	4	3	95
894	-147	4	3	148
895	134	4	4	18
896	-18	4	3	19
897	-139	3	3	140
898	-47	3	3	48
899	-62	3	3	63
900	96	3	4	56
901	251	4	5	52
902	275	4	5	28
903	-40	4	3	41
904	-16	4	4	168
905	115	4	4	37
906	-139	4	3	140
907	-16	4	3	17
908	-27	4	3	28
909	276	4	5	27
910	-1	4	3	2
911	-6	4	3	7
912	19	4	4	133
913	-51	4	3	52
914	149	4	4	3
915	-61	4	3	62
916	-13	4	3	14
917	-3	4	3	4
918	-141	4	3	142
919	-15	4	3	16
920	117	4	4	35
921	-4	4	3	5
922	-24	4	3	25
923	-5	4	3	6
924	-68	4	3	69
925	-48	4	3	49
926	-6	4	3	7
927	-100	4	3	101
928	-88	4	3	89
929	-4	4	3	5
930	-137	4	3	138
931	102	4	4	50
932	359	4	6	95
933	108	4	4	44
934	48	4	4	104
935	-5	4	3	6
936	69	4	4	83
937	-105	4	3	106
938	-27	4	3	28
939	-72	4	3	73
940	377	4	6	77
941	-25	4	3	26
942	-236	4	4	388
943	91	4	4	61
944	-12	4	3	13
945	113	4	4	39
946	-53	4	3	54
947	-100	4	3	101
948	-146	4	3	147
949	-104	4	3	105
950	-10	4	3	11
951	89	4	4	63
952	232	4	5	71
953	-171	4	3	172
954	-16	4	3	17
955	-38	4	3	39
956	0	4	3	1
957	224	4	5	79
958	-34	4	3	35
959	-128	4	3	129
960	-7	4	3	8
961	62	4	4	90
962	-52	4	3	53
963	83	4	4	69
964	-37	4	3	38
965	561	5	7	44
966	-20	5	3	21
967	-75	4	3	76
968	-3	4	3	4
969	223	5	5	80
970	-5	5	3	6
971	134	5	4	18
972	-29	5	3	30
973	-1	5	3	2
974	-35	5	4	187
975	-36	5	3	37
976	-10	5	3	11
977	-67	5	3	68
978	-142	4	3	143
979	-9	4	3	10
980	135	5	4	17
981	0	5	3	1
982	-16	5	3	17
983	-20	4	3	21
984	-73	4	3	74
985	100	4	4	52
986	-134	4	3	135
987	-156	4	3	157
988	-150	4	3	151
989	-54	4	3	55
990	-193	4	3	194
991	-153	4	3	154
992	-50	4	3	51
993	-45	4	3	46
994	235	4	5	68
995	-9	4	3	10
996	-57	4	3	58
997	-55	4	3	56
998	-79	4	3	80
999	-88	3	3	89
1000	-51	3	3	52
1001	264	4	5	39
1002	198	4	5	105
1003	-49	4	3	50
1004	-51	4	3	52
1005	-12	4	3	13
1006	-5	4	3	6
1007	-11	4	3	12
1008	-35	4	3	36
1009	-191	3	3	192
1010	138	4	4	14
1011	-115	3	3	116
1012	-65	3	3	66
1013	-22	3	3	23
1014	-121	3	5	424
1015	146	3	4	148
1016	-25	3	3	26
1017	-46	3	3	47
1018	-3	3	3	4
1019	227	4	5	76
1020	-121	3	3	122
1021	-81	3	3	82
1022	250	4	5	53
1023	-144	3	3	145
1024	-94	3	3	95
1025	62	3	4	90
1026	-61	3	3	62
1027	-9	3	3	10
1028	-99	3	3	100
1029	-58	3	3	59
1030	-189	3	3	190
1031	-114	3	3	115
1032	222	3	5	81
1033	125	3	4	27
1034	-73	3	3	74
1035	143	3	4	9
1036	94	3	5	209
1037	-185	3	3	186
1038	-36	3	3	37
1039	146	3	5	157
1040	-31	3	3	32
1041	128	3	4	24
1042	104	3	4	48
1043	-136	3	3	137
1044	-13	3	3	14
1045	-176	3	3	177
1046	-164	3	4	316
1047	-2	3	3	3
1048	-90	3	2	82
1049	283	3	5	20
1050	-37	3	3	38
1051	-91	3	3	92
1052	-18	3	3	19
1053	560	3	7	45
1054	427	4	6	27
1055	241	4	4	53
1056	-40	4	3	41
1057	180	4	5	123
1058	34	4	4	118
1059	130	4	4	22
1060	212	5	5	91
1061	90	5	4	62
1062	-196	4	3	197
1063	-329	4	3	330
1064	129	4	4	23
1065	19	4	4	133
1066	-100	4	4	252
1067	-2	4	3	3
1068	-29	4	3	30
1069	125	4	4	27
1070	-49	4	3	50
1071	350	5	6	104
1072	72	5	4	80
1073	-84	5	3	85
1074	-81	4	3	82
1075	-46	4	3	47
1076	80	4	4	72
1077	-11	4	3	12
1078	-61	4	3	62
1079	-20	4	3	21
1080	269	5	5	34
1081	-9	5	3	10
1082	-16	5	4	168
1083	-34	5	3	35
1084	86	5	4	66
1085	-255	4	3	256
1086	-192	4	3	193
1087	-69	4	3	70
1088	-54	4	3	55
1089	279	4	5	24
1090	88	4	4	64
1091	384	5	6	70
1092	-16	5	3	17
1093	289	5	5	14
1094	-7	5	3	8
1095	139	5	4	13
1096	-26	5	3	27
1097	-274	5	3	275
1098	-130	5	3	131
1099	141	5	4	11
1100	-364	4	3	365
1101	-56	4	3	57
1102	-13	4	3	14
1103	-187	4	4	481
1104	-517	4	3	518
1105	-67	4	3	68
1106	105	4	4	47
1107	139	4	4	13
1108	261	4	6	193
1109	-228	4	3	229
1110	-68	4	3	69
1111	112	4	4	40
1112	-28	4	3	29
1113	-3	4	3	4
1114	-101	4	3	102
1115	-9	4	3	10
1116	189	4	5	114
1117	138	4	4	14
1118	88	4	4	64
1119	129	4	4	23
1120	-117	4	3	118
1121	384	5	6	70
1122	-129	4	3	130
1123	-32	4	3	33
1124	33	4	4	119
1125	103	4	4	49
1126	-5	4	3	6
1127	-172	4	4	324
1128	-52	4	3	53
1129	-16	4	3	17
1130	-18	4	3	19
1131	-70	4	3	71
1132	-136	4	3	137
1133	-406	4	3	407
1134	-124	4	3	125
1135	-19	4	3	20
1136	131	4	4	21
1137	-12	4	3	13
1138	-15	4	3	16
1139	-47	4	3	48
1140	-77	4	3	78
1141	284	4	5	19
1142	66	4	4	86
1143	233	4	5	70
1144	-168	4	4	320
1145	-78	4	3	79
1146	-34	4	3	35
1147	-402	3	3	403
1148	-5	3	3	6
1149	90	3	4	62
1150	-130	3	3	131
1151	232	4	5	71
1152	83	4	4	69
1153	-59	4	3	60
1154	-146	3	2	138
1155	30	3	4	122
1156	33	3	4	119
1157	-20	3	3	21
1158	-252	3	3	253
1159	75	3	3	68
1160	-73	3	3	74
1161	-50	3	3	51
1162	-38	3	2	30
1163	-31	3	3	32
1164	149	3	4	3
1165	-10	3	3	11
1166	-79	3	3	80
1167	-46	3	3	47
1168	0	3	3	1
1169	-35	3	3	36
1170	-267	3	3	268
1171	-274	3	3	275
1172	-110	3	2	102
1173	-24	2	3	25
1174	-124	2	4	276
1175	-44	2	3	45
1176	79	2	4	73
1177	96	2	4	56
1178	92	3	4	60
1179	-204	2	3	205
1180	241	3	5	62
1181	-276	2	3	277
1182	267	3	5	36
1183	-36	3	3	37
1184	-57	2	3	58
1185	-16	2	3	17
1186	221	3	6	233
1187	-221	2	3	222
1188	174	3	5	129
1189	136	3	4	16
1190	-232	3	3	233
1191	131	3	4	21
1192	-203	2	3	204
1193	-103	2	2	95
1194	-40	2	3	41
1195	-227	2	3	228
1196	-30	2	3	31
1197	6	2	4	146
1198	163	2	5	140
1199	-185	2	3	186
1200	-52	2	3	53
1201	149	2	4	3
1202	-61	2	3	62
1203	-68	2	4	220
1204	571	3	7	34
1205	-2	3	3	3
1206	533	3	8	223
1207	81	3	4	71
1208	-123	3	3	124
1209	-37	3	3	38
1210	120	3	4	32
1211	0	3	3	1
1212	-6	3	3	7
1213	0	3	3	1
1214	-183	3	3	184
1215	-99	3	3	100
1216	-61	3	3	62
1217	-345	2	3	346
1218	-88	2	3	231
1219	146	2	5	157
1220	132	3	4	20
1221	94	3	4	58
1222	-53	3	3	54
1223	-281	2	3	282
1224	95	2	4	57
1225	-41	2	3	42
1226	-27	2	3	28
1227	419	3	6	35
1228	-111	3	2	103
1229	-1	3	3	2
1230	275	3	5	28
1231	-30	3	3	31
1232	-9	3	4	161
1233	-104	3	3	105
1234	48	3	4	104
1235	196	3	5	107
1236	-3	3	3	4
1237	-113	3	3	114
1238	-91	3	3	92
1239	423	3	6	31
1240	-71	3	3	72
1241	296	3	5	7
1242	-234	3	4	386
1243	-257	3	3	258
1244	70	3	4	82
1245	246	3	5	57
1246	-152	3	2	144
1247	-71	3	3	72
1248	72	3	4	80
1249	66	3	4	86
1250	-10	3	3	11
1251	88	3	4	64
1252	685	4	8	71
1253	134	4	4	18
1254	14	4	4	138
1255	566	4	7	39
1256	-98	4	3	99
1257	-58	4	3	59
1258	347	4	6	107
1259	-2	4	3	3
1260	-7	4	3	8
1261	-45	4	3	46
1262	-189	4	3	190
1263	-42	4	3	43
1264	176	4	5	127
1265	-8	4	3	9
1266	-48	4	3	49
1267	44	4	4	108
1268	129	4	4	23
1269	120	4	4	32
1270	0	4	3	1
1271	-333	4	3	334
1272	-502	4	3	503
1273	-1	4	3	2
1274	513	4	7	92
1275	52	4	4	100
